date,location,review,stars,username
3/25/2021,"San Diego, CA","One of my favorite meals in SB!  Beautiful restaurant along the ocean.  Husband and I shared the scallops & crispy pork belly appetizer.  For the price, I wish there were more than 2 pieces of each, there were lots of fillers like potatoes & sausage.  For what we received, it was delicious.  The main entrees of grilled mahi mahi and seared ahi tuna were cooked to perfection.  The fish were cooked and seasoned nicely, and the accompanied sides & veggies were tasty!  Get here early as the wait for dinner on a Monday was an hour!  Bring a jacket because it gets crazy cold & windy by the water.  My only complaint is service felt rather rushed.  I asked our server (blonde, curly-ish hair in a messy bun) how the scallops & crispy pork belly was and she responded, ""it's good""... not very friendly the whole night being that the price tag is rather high.  I'd come back for the food & views!",4 star rating,Cathee C.
2/24/2021,"Chula Vista, CA","This place is right on the beach and was splendid with the views. Pro tip, get here at least 5-10 min before they open (They open at 8AM) because there will be a line. Luckily we got here early and didn't have to wait.We enjoyed breakfast with a view of the beach.The food was just so-so though. I thought the french toast was pretty good, but we tried the omelette and didn't really like it. Not enough cheese, not enough flavor, and there was sort of this slimy consistency in the omelette that we didnt like either.Overall nice spot, worth a visit.",4 star rating,James E.
5/25/2021,"Dublin, CA","Over-rated with not worth waiting so long food and drinks. Apart from the  location which I think that too is better 2 miles down at the marina, nothing great about this place.",3 star rating,Hemal K.
5/25/2021,"Solvang, CA","Great place for a lunch or dinner it's a regular spot for me the food here is fabulous, fried Calamari and Ahi poke is a must here. And you get the best view of the beach and dog friendly restaurant and beaches",5 star rating,Patrick D.
4/13/2021,"North Hollywood, Los Angeles, CA","Definitely a MUST GO TO restaurant!  It was worth the wait...the ""waiting area"" was amazing, right by the beach, nice for that ocean breeze.  We're definitely going back and looking forward to it.",5 star rating,Dilenia A.
2/16/2021,"El Monte, CA","I'll start off by saying we are here on Valentine's Day at 5pm. So the wait times are VERY skewed. We waited about 3 hours, but let me tell you, the view is amazing and right near the sand. The restaurant was literally touching the sand which made for a great sunset dinner for anyone who is there. The food was great, for appetizers we got Chowder fries which were better than we expected. You can go wrong with fries, and clam chowder is great already on its own. But together is perfect. And we also got the calamari which is great. They gave us the body and the leg pieces so if you're grossed out my tentacles then don't get it For the entree, I got the seafood pasta, I wish the sauce wasn't so watery but it was still good. My girlfriend got the lobster roll which was fantastic. After dinner, we took some drinks to go and walked on the beach to enjoy the beach and sunset. Would come back again, but not if the 3 hour wait is there. Haha but then again it was Valentine's Day so in fault of their own.",5 star rating,Sherman C.
1/25/2021,"Vancouver, Canada","Had just an okay experience here with their takeout.I dined here in December 2020 when all indoor and outdoor dining was closed, so takeout was our only option.I've been to this beach before, so I knew there were some picnic tables right next to the restaurant. I thought it'd be nice to get some brunch takeout and eat on the tables nearby.My friend and I came on Saturday around 11:30, and there wasn't even a line. I guess most folks aren't interested in eating here without at least outdoor dining available. I've always wanted to try this brunch spot because of the fantastic location, so I was really excited.I wanted to try their corned beef hash, as it's one of my favorite brunch dishes, and was quite disappointed to hear it wasn't available on the day I went. They may be operating on a more limited menu during covid, since some other items on the menu were crossed out as not available.Instead, I went with the Boathouse Signature Breakfast ($17.95), which is essentially crab cakes with poached eggs and hollandaise sauce. I asked for the sauce to be provided on the side. It was pretty good, though having to eat it out of a takeout box did make it a bit harder to fully enjoy the meal.My friend ordered the cioppino off their lunch menu ($22.95). I tried some and was not a fan. Having had some amazing cioppino in San Francisco, the version here was completely different and had a sweet ketchup taste more than the delicious garlicky seafood flavor I've come to associate with the dish. It did come with a lot of seafood though, so at least they didn't skimp on that.One quick note about eating at the picnic tables nearby. It was incredibly windy on the day we went (I assume this is normal), so keep that in mind. Our napkins and empty bag kept getting blown away when we weren't paying attention.",3 star rating,Dianna H.
1/18/2021,"Santa Barbara, CA","The Boathouse is a rightful staple sit-down restaurant in the Santa Barbara area. Its prices, although on the higher side, are well worth the food's portions, flavors, and creativity put into making them. And the servers are incredibly kind and accommodating. I love fish tacos, so I got those, but (although they were super tasty) I should've gone with my gut and gotten the Tuna Melt that my friend ordered. It had just the right amount of crunch, melt, moisture, and ZING of flavor. Too good!! The ceviche and shrimp were fresh and flavorful, and presented oh-so-beautifully. The only reason I put 4 stars is because of the wait... we were told we would wait an hour. Which was already stretching it, but it was understandable given the sheer amount of people waiting to eat at this place. We went for a walk on the beach, but when the hour had passed, there were still no tables to be sat at. An hour and a half into the wait, I decided to go up to the front and ask for the tables they hadn't assigned to anyone (since they were in direct sunlight). We were immediately seated! We all got a bit rosy/burnt (depending on our melanin levels) from sitting in the sun our entire meal, but at least it was away from the crowd and we got to eat! Definitely recommend going to this place at unconventional times/ days to avoid the wait. Or just be that group that doesn't mind sitting where no one else wants to sit!",4 star rating,Maria W.
1/11/2021,"Lynwood, CA","Amazing location right on the beach. Great drinks, I also got breakfast but they didn't have tapatio which I needed but it's understandable. They also have hand sanitizer available.The only downside is that parking is a bit of a hassle since it's a pretty popular location",4 star rating,Zeyda H.
4/10/2021,"North Hollywood, Los Angeles, CA","This review is so long overdue. For the past 4 years, my boyfriend and I have been making special trips from LA to SB just to come to hendrys. It's ""our spot."" (Our family even got us Hendrys sweatshirts for christmas which I didn't know was a thing! That's how much we rave about this place). We love the atmosphere, the staff, the bartenders, the drinks & food, everything. We make a whole night out of coming here: we put in our names, expect to wait 1-2 hours (WORTH IT), and we grab drinks from their bar and walk along the beach for a bit. The atmosphere is calming and romantic, but also great for friends and family. My boyfriend said it best: you feel like you could be anywhere at Hendry's. You could be on a tropical island in the Caribbean, vacation in Hawaii, or at a local beach. The views are phenomenal, and the prices are actually very reasonable considering what you get! Definitely try to get there to see the sunset. There's nothing better than being at Hendry's for sunset. I recommend the desserts and specialty cocktails. They make a great Mule and Old Fashioned. Please, do yourself a favor, come here and enjoy the ocean while you wait. We will forever be returning. - Kelly & Joe",5 star rating,Kelly H.
5/13/2021,"Santa Barbara, CA",This is an amazing location to have a nice dinner. You're literally on the beach when you're waiting for a table (they don't take reservations at the moment). The food is just alright for the price,4 star rating,Valerie H.
5/10/2021,"Lafayette, CO",Location is 6 stars -- as long as you are sitting outside and can enjoy the sound of the surf. We sat inside and didn't get the complete experience. And try to avoid the restrooms if possible.,4 star rating,Fern S.
5/25/2021,"Sierra Madre, CA","This place has great food and gets busy!!! Plan fir a wait if you want to sit down. Great staff. I had kids, so we decided to order to go and eat at the lifeguard tower.  I had the ahi lettuce tacos and they were delicious. There were a lot of chow mein noodles (crunchy), so if you want to keep it light, order without. My kids had the spicy seafood pasta (yum!) and the salmon. Both were fantastic!  Great place with a dog beach that has its own dog wash area. I love this place!!!",5 star rating,Jasmine R.
5/25/2021,"Rancho Mirage, CA","Very nice, right on the beach, service is great. Food excellent, fish and shrimp. My wife had crab Louie. This is a great place",5 star rating,Michael R.
5/10/2021,"Santa Barbara, CA",My favorite!!  Everything is great about this place!My favorite!!  Everything is great about this place! I love the staff and food and services! Very friendly and knowledgeable. This is my go to place whenever I am in town!! Keep it up you guys!!! Boathouse at Hendry's beach ROCKS!!!!!!,5 star rating,Naina A.
4/4/2021,"Vista, San Diego, CA","Beautiful scenery! The wait can be long,  but the cool thing is that you can have some drinks at the beach while waiting for your table. You can make a beach day out of it. Food is good, my friends plate was delicious according to her. Unfortunately my steak was pretty bland, but the mashed potatoes were good. Drinks are good, expensive but expected. Service is normal, friendly & timely. Would recommend, and I would go again.",5 star rating,Lucy M.
12/22/2020,"Dallas, TX","This place is perfect for having a romantic experience at the beach. We ordered the choppino, chowder fries, and their sea bass and boy was it wonderful. Although the food was boxed in to go the boxes were leak proof and made of recycled paper material so we were happy with it not leaking all over us on the beach. I really loved the choppino but it was a shame they didn't give us a claw cracker or our garlic bread. We didn't realize this until much later because we are the other dishes first however that's a pretty big mistake for such a fine establishment. I chalked it up to pandemic madness and didn't let it ruin my wonderful sunset dinner with my boo. I definitely recommend all the dishes we had there, the choppino was quite flavorful, the sea bass with black truffle mashed potatoes and asparagus still make my mouth water just writing this review, finally who doesn't like a good chowder with a side of bacon and fries to go with it?!I'd post pictures but in the box it's hard to find a presentable picture so here's a picture of our sunset!",4 star rating,Tim B.
5/7/2021,"Milpitas, CA","This was the last restaurant I had on my trip to SB and it did not disappoint! It was a Saturday around 11 and I was given an approx 1.5 hour wait time. I was instructed to come back at the 1.5 hour mark to grab a buzzer. The bar was open to grab drinks and enjoy them on the beach so that helped make the wait go by! Once I got the buzzer, it was probably close to 2 hours when we finally got seated (inside). There was a generous amount of spacing between parties which I appreciated a lot.Moving onto the food, this definitely made the wait feel justifiable. Every dish we ordered was AMAZING. To start off the meal, we got some poke nachos for an appetizer. The dish was so simplistic with a layered stack of seaweed salad, poke, avocado, and wonton strips with the wonton chips on the side. You could tell how fresh the poke was within every bite + loved how the seaweed salad and avocado complemented the poke! As for the mains, we ordered the seafood pasta and an angus burger. So many people recommended this pasta on Yelp and I 100% stand behind this rec. The sauce they used on the penne pasta was so unique and had a distinct kick to it. It was creamy without being overpowering and the seafood was SO GOOD. They really packed the shrimp, scallops, and white cod in there (scallops were my favorite!!). The burger had generous portions and was pretty hearty. Loved the aioli sauce they provided!If you're hesitant on visiting Boathouse because of the wait, I promise that it's completely worth it! The ambiance during when you get seated for your meal and even during your wait makes this a worthwhile experience!",5 star rating,Denise P.
5/26/2021,"Oklahoma City, OK","First of all the hundreds of other reviews are right! The wait was SO long! Waited an 1 hour and like 30-45 mins for 2 when they said the wait was about at most an hour. And by then we were starving but while waiting we got to walk around the beach, take pictures and enjoy each other's company. We also ordered drinks at the bar and it was all worth the wait and the food came out so fast because we ordered once we sat down. THE BEST seafood ever! I mean wow! It like melted in my mouth. Highly recommend coming here for the view and food. Great service just be prepared for the long wait!",5 star rating,Kelsey R.
5/16/2021,"Rancho Murieta, CA","The wait time here was ridiculous BUT... definitely worth it and also a beautiful coastline to walk while you wait. They aren't currently taking reservations, it's first come first serve so early arrival is suggested and definitely plan to be there for at least a couple of hours. You can order from the bar and drink by the beach while you wait. I had a bacon Bloody Mary because it comes with bacon and shrimp which held my hunger through the wait. The Ceviche tostadas are an order of 4 so I ordered 2 rockfish ceviche and 2 shrimp and dungeness ceviche. I am very picky when it comes to mariscos (seafood). These tostadas were really good. Lime cooked, not vinegar which is the way it should be!  For the shrimp & dungeness ceviche with mango, great is an understatement..they were amazing. The contrast between the sweet of the mango, the light spice from the pepper and the acidity from the citrus is my type of pallet explosion. My husband ordered the pulled pork grilled cheese and we had read it was really good but there was no way to explain how good it is except I share that it led to an eye roll to the back of my head ha ha. It literally melted in my mouth; crispy on the outside, you get a taste of the butter and the sweetness (not too sweet) pulled pork. Best pulled pork I've had. I would have ordered to-go but I already had to take 2 of the 4 tostadas since they are so packed with ceviche, 2 was all I could eat. Definitely a plate for 2 people. I also had an oyster shot to which I added some of my ceviche. If you've never tried that, do!! It's my fave and a great way to have a mariscos shot. We were there for my birthday so the waiter brought me honestly the best dessert I've ever had.. (there's a theme going).. I'm not a sweet out dessert person the least bit but this.. yep.. WOW!! Crunchy, robust coffee and chocolate flavored firm ice cream, unsweetened whipping cream topped with a rasberry, macadamia nuts and mint. Phenomenal. I will go back to Santa Barbara just to go back to Boathouse at Hendry's Beach.",5 star rating,Marcia T.
5/25/2021,"Corona, CA","We went on a Sunday and were told an hour and a half wait, which turned out to be over two hours. Good for them. I know they can't predict the wait time, just know weekends are crazy busy there.Once seated, service was exceptionally slow. Six people - one did not get their drink until half way through the meal. One person did not get their meal until the others had almost finished. They did comp the meal, but still!The food is adequate. Service terrible. Of course, it's all about the location right on the beach.",2 star rating,J M.
5/2/2021,"Santa Barbara, CA","Went here for Saturday brunch. Food and drinks were good. Price was decent. Outdoor patio was really nice, not crowded, and warm.  Service was good, even though they were extremely busy. No complaints. The seafood pasta was cooked to perfection and just melted in my mouth, a fantastic choice of mine. And my beer is still half.",5 star rating,Angelene T.
12/1/2020,"Santa Barbara, CA","2020 Peoples Choice (Independent) WINNNNNNNER of:Best ViewBest Bloody MaryBest Sunday BrunchBest Happy Hour (bester in the winter)I agree on all points. Let's discuss.The best barstool in town and my personal oasis for chill, visit with strangers/regulars and the stellar crew here while staring at the ocean.Bars love to tout their Bloody Mary's. Here the hype is justified. Not a wet mess but a well rounded, spiced (not necessarily spicy cocktail). Filling and refreshing. Although not my go-to breakfast bevi here, they are worth ordering.Sunday Brunch or any morning meal at the beach is a WINNER. The gang knows my order:  Step in the Right Direction and the Signature Breakfast. Whatever you choose, you'll always have the view. Which is nice.Best Happy Hour is where you'll find me. The questions are 1. At what time and 2. For how long? The Boathouse Happy Hour follows the sun. Or more specifically the clock.Daylight Savings Time (Summer): 3-6 Sunday through ThursdayWinter: 3-Close Sunday through Thursday a s some years a late night Friday optionThey specials save you a couple bucks but more importantly is who this brings in. Locals, tourists, regulars, and first timers. I love it.You'll know me from my signature glass of Chardonnay and fries. Those friend fries may be with the burger, local muscles, or on their own.If you're a tourist, know there may be long lines to take in the view. For the locals/regulars, we know when to enjoy the patio all to ourselves but always happy to share. As long as you say ""hi"" when you see me.Cheers",4 star rating,Mark F.
3/31/2021,"Santa Maria, CA","We had an amazing time at this restaurant. The wait time was long, but that doesn't really matter. You are able to go walk on the beach and enjoy the beautiful California coast. Once we got seated, the service was good, drinks great and food amazing.We went for breakfast and enjoyed our anniversary. We will be back soon for dinner and watch the sunset.",5 star rating,Robert T.
2/26/2021,"New York, NY","THANK GOD for the Boathouse. What a bright spot in a dark time (made darker by the lunacy of treating Santa Barbara County as part of a cluster, including Ventura County, which pushed back the reopening of patios a month or two). The Boathouse was always great but it's better than ever, with a wonderful breakfast menu (not just weekend brunch).  They don't take reservations right now so you're in for a wait if you go around sunset or on a weekend. I had happy hour for my birthday after misplacing my keys in a bookcase, so getting there late. Freezing at 48 degrees with an intense wind, though I have a high tolerance for cold.We didn't realize they did happy hour at 8pm (the wait was about 50 minutes) and Jordan treated us so wonderfully.  I had called earlier in the day and been told that if you go at 7pm, when it's pitch dark, the wait is 15 to 20 minutes. When we heard, even after the key fiasco, that it might be as long as 50 minutes, she comped a drink. (We would have gone elsewhere had we known and had to Uber). The HH prices are fantastic. And THE CAULIFLOWER is the best I've ever had. Not a dietetic dish, that. Decadent and unforgettable. I'm going back next week with a friend for a delayed celebration. Terrific wedge salad, too. We had the tostada de ceviche, which was good but not my favorite thing on the menu. The Black Manhattan was excellent and at 13 bucks (not a happy hour special, I don't think), a deal. Happy Hour white was just fine and it's a giant pour. I walk at this beach regularly (and waiting for the ocean temp to reach 62 so I can get back in the water), so even when I don't get something to go or eat there, the Boathouse is part of my daily life.",5 star rating,Victoria O.
12/29/2020,"Santa Barbara, CA","Fantastic food with a view.A great place for Sunday brunch, a pleasant lunch with friends, or a romantic dinner for two. The seafood dishes are wonderful and the desserts will make any sweet tooth happy. The bar will make a beer drinker happy too with the hard-to-find Pliny the Elder on tap.",4 star rating,Mark Y.
2/24/2021,"San Diego, CA","If you want fresh Santa Barbara seafood, look no further. Great location and beautiful view even though I just came to get take out. You can see how nicely packaged everything is. The blood orange with the sea urchin is a very nice and unique touch. The seafood is made out of pure freshness. Coming from San Diego, I can't say the $16 fish tacos were outstanding, but I would still recommend the fresh seafood items.",5 star rating,Sophia S.
4/28/2021,"Poway, CA","A gorgeous spot tucked next to the dog beach, the Boathouse has stunning views, delightful cocktails (like the Blood Orange Margarita), and fresh seafood (try the Ahi Poke starter!). Like many others have mentioned, be prepared for a wait, but it is worth it. The wait for a 2 top on a Monday at 11:30am was 40 mins. I would be remiss for not mentioning two stellar employees: Brenden (sp?) the bartender, who patiently helped me select a sipping bourbon, and then continued to recommend ones I may also enjoy (which I did), as well as Jessica the server, who took the time and extra step to make sure I was ordering the appetizer I really wanted out of two similar sounding dishes. The two of them helped ensure that my first visit with my mother after over a year of quarantine was a special event. I will definitely be back!",5 star rating,Casey O.
5/3/2021,"Huntington Beach, CA","It's always a pleasure to stop in. A girlfriend of mine had never been to SB area, so I thought, why not? As long as I've been coming here, I've never had a bad meal. I will say though, I ordered a michelada, cos we'll, I grew up with homemade style. I dunno what the girl behind the counter was thinking...it was pretty gross, so I pitched it.Tecate with ice and a few specks of Tajin. Won't do that again.",4 star rating,Orecul D.
11/19/2020,"Los Angeles, CA","Small parking lot, shared by beachgoers? Nice spot on the beach to enjoy a nice dinner.Aware of the long waits, we got there around 4pm for dinner on a weekday and turns out there's no wait at that time and they were still serving the lunch menu! Clam chowder - Want something warm and hearty? Go for this. I think the bowl portion is good for an individual as an appetizer.Ahi Club - The components of the sandwich falls out easily. There are 3? large chunks of ahi tuna inside. Yay for fries!Now I don't know if my review would be the same if we did have to wait a long time to be seated. Has good service, good scenery, good company.",4 star rating,Jasmine N.
11/23/2020,"Los Gatos, CA","This place is has great location and food with awesome waitress today...The hostess was not very kind and this is why I gave them only 4 stars.Shrimp taco - two pieces came with right level of jalapeño and generous shrimp portion with extra tacos.The burger was perfect, juicy at the right level of medium. Also the kids pasta was destroyed by my little one...The only disappointing dish was the kale salad, was not crispy enough and lack flavors.You should also try the boathouse mule which is to die for!This place wins for location and great food!",4 star rating,Eyal B.
3/26/2021,"Costa Mesa, CA",This place is the bomb!Great spot on the beach and views were epic.Food was really good and the staff was professional and awesome! Definitely a must go when in town and the wait is well worth it! Will be back soon!!,5 star rating,Roger S.
3/5/2021,"Los Angeles, CA","Went here for breakfast at around 9:30am. The wait time was perhaps 15 minutes which went by so quickly while soaking in the views. I got their eggs with biscuit, bacon and potatoes and really enjoyed everything on the plate. We also got a side of 1 pancake which was light and fluffy. I'd highly recommend this place for the views. The food is good but the view and vibe takes everything up a notch.",5 star rating,Anisha B.
10/21/2020,"Orange County, CA","3.5 stars***We were exploring SB on a Saturday and decided to stop here for dinner.  I'm not sure if they take reservations due to the limited capacity. Boathouse is located along the beach side which makes it a hot spot for ocean front dining.  The wait times were over an hour as quoted by the hostess.  For our party of 4, we were seated in 45 minutes.Our server was pleasant and attentive.  We ordered some cocktails first which were just OK.  We had a boathouse punch, an old-fashioned and knockout (forgot the name).  Our group had the New England Clam Chowder.  The soup was the best part of our meal.  The entrees were not noteworthy. We ordered these entrees:***Clam Linguini: clams were skimpy and tiny.  The sauce was bland.***Pork belly and scallops from the starters menu.  The scallops were pan seared and could have had more flavor.  The pork belly was not good.***New York Frites: basically steak and fries.  It was not bad.***Scallops with lobster and crab risotto: I would skip this!  The risotto was drenched in a spicy tomoto that was meh.If you want a beautiful ocean view then this is the restaurant.  The food was not that great.  It's definitely a nice place for date night if you want to catch the sunset.",3 star rating,Linh C.
5/24/2021,"Santa Clarita, CA","Great place, great ambiance, love that it is right on the beach and you can just go for a walk before or after your meal. I would go back again!",5 star rating,Dr. Anette M.
2/8/2021,"Irvine, CA","We came here for brunch over the weekend and boy was it busy. They have 2 small parking lots that you can park for free. They didn't allow reservations so we put our name down and they quoted us 1hr 15 min. It was a nice area to wait since it is right on the beach. One side of the beach allows dog and the other side (restaurant) side does not allow dogs. So it was really nice to walk along the beach and watch the dogs playing in the sand. After an hour, our table was ready! We were seated at a high top which was fine since we were just hungry. Some of the things that we wanted to try were the uni platter, clam chowder, and the calamari. For the entrees, we ordered the pork belly benedict and the crab cake benedict. The uni platter was a bit disappointing. It didn't have that creamy taste to it and was kind of tasteless. It was paired with a scallop on top of a slice of grapefruit. The clam chowder was really good and creamy. It had a lot of clams and potatoes which made it pretty thick. Lastly the calamari was light and crispy. It was really good with some grilled shittake peppers and fried onions. The pork belly benedict was good, it was not as fatty as expected though. It came with cubed potatoes and poached egg. The crab cake was my favorite. It was very flavorful and crispy. The dish came with potatoes and  and a poached egg. The poached egg was cooked a little too well done since the yolk was a bit solid and didn't ooze out. We also got the moscow mule was was really good. It didn't taste like it had much alcohol though. Overall, our server was very attentive and nice. He made sure we had drinks and our food came out in a timely manner. We really enjoyed our meal on the beach with a nice view of the beach.",4 star rating,Vanessa T.
